# StellarMass_threshold = 8.0; Rows = {'low_err', 'up_err', 'bestfit_value', 'z_median'}; N_zbins = 6; Exact_SMth = [8. 8. 8. 8. 8. 8.]; Area = COSMOS-Web_FullSurvey
3.499999999999999778e-01 8.000000000000000444e-01 1.250000000000000000e+00 1.750000000000000000e+00 2.250000000000000000e+00 2.750000000000000000e+00
1.907193095485560375e-01 1.678505285037597272e-01 1.593427609568458525e-01 1.540068594676672897e-01 1.448486983841069664e-01 1.130155101643846305e-01
1.797099406397470456e-02 3.231303750378042294e-02 1.611752239626870753e-02 1.285000017947288131e-02 9.337854272391143962e-03 6.019155019903327242e-03
1.408690502641099518e-02 1.865560951069714091e-02 1.354459077779715526e-02 1.058474119151636694e-02 5.372058320009254206e-03 9.280195669987278961e-03
