# StellarMass_threshold = 10.5; Rows = {'low_err', 'up_err', 'bestfit_value', 'z_median'}; N_zbins = 7; Exact_SMth = [10.5 10.5 10.5 10.5 10.5 10.5 10.5]; Area = COSMOS-Web_FullSurvey
3.499999999999999778e-01 8.000000000000000444e-01 1.250000000000000000e+00 1.750000000000000000e+00 2.250000000000000000e+00 2.750000000000000000e+00 3.500000000000000000e+00
7.024918423584360083e-02 1.072028115728149850e-01 6.266571302970289081e-02 7.025940827470084082e-02 4.144396191151689113e-02 9.737677378214713159e-03 4.012607854960980117e-03
1.952155050500161554e-02 4.030136689583721510e-02 1.236332776595465421e-02 5.486106600687046253e-03 6.776745560873584373e-03 5.349231626959562690e-03 4.012602294180128704e-03
2.226644840027026950e-02 2.534561311760420710e-02 1.359550928119150626e-02 6.688438283419723129e-03 7.889944305953619508e-03 5.662158155995212008e-03 1.518509907920746228e-02
