# StellarMass_threshold = 10.5; Rows = {'low_err', 'up_err', 'bestfit_value', 'z_median'}; N_zbins = 7; Exact_SMth = [10.5 10.5 10.5 10.5 10.5 10.5 10.5]; Area = COSMOS-Web_FullSurvey
3.499999999999999778e-01 8.000000000000000444e-01 1.250000000000000000e+00 1.750000000000000000e+00 2.250000000000000000e+00 2.750000000000000000e+00 3.500000000000000000e+00
1.236005316193017789e+00 1.664442645886258454e+00 2.091086569844391896e+00 2.252960903928206360e+00 3.352329436777667038e+00 4.318130693815301235e+00 4.987895317650327343e+00
4.598783623331059722e-02 5.612451375606597459e-02 8.168956468478860700e-02 2.980903640423404610e-02 9.136446853570401316e-02 1.878515880391509185e-01 1.333673448486862867e-01
6.237377348849237890e-02 1.915524463882025685e-01 1.035717922297334503e-01 2.860391584225618899e-02 1.039048774037638623e-01 3.185295622178960784e-01 1.797566387708409152e-01
