# StellarMass_threshold = 8.5; Rows = {'low_err', 'up_err', 'bestfit_value', 'z_median'}; N_zbins = 11; Exact_SMth = [8.5 8.5 8.5 8.5 8.5 8.5 8.5 8.5 8.5 8.7 8.7]; Area = COSMOS-Web_FullSurvey
3.499999999999999778e-01 8.000000000000000444e-01 1.250000000000000000e+00 1.750000000000000000e+00 2.250000000000000000e+00 2.750000000000000000e+00 3.500000000000000000e+00 4.500000000000000000e+00 5.500000000000000000e+00 7.000000000000000000e+00 9.250000000000000000e+00
1.965078891593993182e-01 1.808728297867207291e-01 9.240001435782162209e-02 1.369527782750420419e-01 1.569476667024399252e-01 4.529138695361054762e-02 1.284997409459654738e-01 9.872938032458747348e-02 2.409391136703457545e-02 1.985424818158868648e-02 3.297559634471270383e-06
2.128057975170555283e-02 1.972516052874370707e-02 8.104558059419939009e-03 1.559653414760053813e-02 1.199116052055645976e-02 5.701517318578035176e-03 1.196122508018418462e-02 6.545378636857848709e-03 5.731322556551041864e-03 4.418681250795242904e-03 3.295721807244237362e-06
1.847339490473492996e-02 1.870827278565151408e-02 1.965666506886479259e-02 1.257006625491141616e-02 1.643151368568837589e-02 5.822593154631197643e-03 8.310028227198923423e-03 5.797906707876068766e-03 6.089877194596898108e-03 4.520193510413848814e-03 3.856568531236010690e-04
