# StellarMass_threshold = 10.0; Rows = {'low_err', 'up_err', 'bestfit_value', 'z_median'}; N_zbins = 8; Exact_SMth = [10. 10. 10. 10. 10. 10. 10. 10.]; Area = COSMOS-Web_FullSurvey
3.499999999999999778e-01 8.000000000000000444e-01 1.250000000000000000e+00 1.750000000000000000e+00 2.250000000000000000e+00 2.750000000000000000e+00 3.500000000000000000e+00 4.500000000000000000e+00
1.085016482479690625e+00 1.462272258078714415e+00 1.840843322593096021e+00 2.222493992624669623e+00 2.851726707303601671e+00 3.618060383322156959e+00 4.260095886317904146e+00 6.562393668902330113e+00
3.101673390615333759e-02 3.954993730187861267e-02 5.012045270031695310e-02 5.874782269409362101e-02 6.175635440882976113e-02 1.066667703221306773e-01 7.186329048968964628e-02 2.123474815402390803e-01
3.458155371997273519e-02 7.795101881157595614e-02 6.112302342042208458e-02 6.149595036050570229e-02 7.111495587485094916e-02 1.421343231556870812e-01 8.018764439361802943e-02 2.775728199729705636e-01
