# StellarMass_threshold = 8.5; Rows = {'low_err', 'up_err', 'bestfit_value', 'z_median'}; N_zbins = 11; Exact_SMth = [8.5 8.5 8.5 8.5 8.5 8.5 8.5 8.5 8.5 8.7 8.7]; Area = COSMOS-Web_FullSurvey
3.499999999999999778e-01 8.000000000000000444e-01 1.250000000000000000e+00 1.750000000000000000e+00 2.250000000000000000e+00 2.750000000000000000e+00 3.500000000000000000e+00 4.500000000000000000e+00 5.500000000000000000e+00 7.000000000000000000e+00 9.250000000000000000e+00
9.446816015737550254e-01 1.108857785427539433e+00 1.401141557480807709e+00 1.699571886285396793e+00 2.114407245040252015e+00 2.587483447039385265e+00 3.139610185192692970e+00 4.045783786330182430e+00 6.026386277528137825e+00 7.541413480089297572e+00 1.034174218949801372e+01
2.178898002025697611e-02 1.207827304292208304e-02 2.125116466689025430e-02 2.788738984291283529e-02 3.242298551667666118e-02 6.533367978530790765e-02 3.687510853120734566e-02 3.865286397809253316e-02 1.333333677967960540e-01 1.712236866910332722e-01 4.711774551631062735e-01
1.891689299760779264e-02 1.428393033951325108e-02 2.774414882092668400e-02 3.013599803345634598e-02 2.989451553473410073e-02 7.870392364981304567e-02 4.670476534744461006e-02 3.804759032786808604e-02 1.619215776071945001e-01 2.133493761121130206e-01 6.939001985385271354e-01
