# StellarMass_threshold = 9.5; Rows = {'low_err', 'up_err', 'bestfit_value', 'z_median'}; N_zbins = 9; Exact_SMth = [9.5 9.5 9.5 9.5 9.5 9.5 9.5 9.5 9.5]; Area = COSMOS-Web_FullSurvey
3.499999999999999778e-01 8.000000000000000444e-01 1.250000000000000000e+00 1.750000000000000000e+00 2.250000000000000000e+00 2.750000000000000000e+00 3.500000000000000000e+00 4.500000000000000000e+00 5.500000000000000000e+00
1.064851876530831687e+00 1.255672252670475553e+00 1.645113940563415866e+00 2.101840448259959970e+00 2.609748264308020538e+00 3.053515221014881487e+00 3.986687416360109815e+00 5.537119743297036933e+00 7.522094103772460016e+00
2.995667980995464497e-02 3.653651347162378826e-02 4.230783827521356066e-02 5.394991448258412703e-02 5.255179548009270007e-02 6.679359123052686087e-02 8.020076329198078113e-02 1.464836739012636002e-01 2.759181520394564657e-01
3.506157892253991548e-02 4.379602287990458365e-02 4.771163794159605231e-02 8.932143759291966134e-02 6.046113661655283522e-02 7.124342859571397568e-02 9.947069905996386296e-02 1.871215363498892614e-01 4.949977943497465560e-01
