# StellarMass_threshold = 9.5; Rows = {'low_err', 'up_err', 'bestfit_value', 'z_median'}; N_zbins = 9; Exact_SMth = [9.5 9.5 9.5 9.5 9.5 9.5 9.5 9.5 9.5]; Area = COSMOS-Web_FullSurvey
3.499999999999999778e-01 8.000000000000000444e-01 1.250000000000000000e+00 1.750000000000000000e+00 2.250000000000000000e+00 2.750000000000000000e+00 3.500000000000000000e+00 4.500000000000000000e+00 5.500000000000000000e+00
1.029407655760362084e-01 1.503318086460157244e-01 1.732983097725657173e-01 9.912866387873808804e-02 1.263166830773765625e-01 4.268721867423916350e-02 6.432060485727161825e-02 1.905584719082843020e-02 1.201382995256879377e-04
2.447702247439439982e-02 2.480956492534414082e-02 1.981433940003055061e-02 2.191927442616906085e-02 1.536033220809562838e-02 8.339585136350372019e-03 9.879203633981724353e-03 7.292662512371733685e-03 1.201382994970899912e-04
1.960444512961609376e-02 2.644241270346725514e-02 2.213150348763295860e-02 1.634166416002488798e-02 1.669158048317598286e-02 8.804329035902933032e-03 1.066842750313463928e-02 7.689562672980876368e-03 9.832422449681252688e-03
