,bestfit_value,bestfit_lower_err,bestfit_upper_err
Mh_min,11.798214101031002,0.0417102706335548,0.0502016636642679
Mh_1,13.0438867886611,0.1247482519021527,0.1580540577245539
alpha,0.7140785308635794,0.3039731139413213,0.2701741391302111
sig_logM,0.2,,
Mh_0,12.213353959382435,2.394808671445636,2.4201210838706606
sat_frac,0.045760028346224474,0.008015736839710214,0.008689355291029308
bias_gal,3.0446081454151868,0.06834523363532474,0.07375585388672334
