,bestfit_value,bestfit_lower_err,bestfit_upper_err
Mh_min,11.608421757778473,0.0488151020620275,0.0811887627671144
Mh_1,12.406040603065795,0.0810497527874076,0.4203845901226124
alpha,1.8176420143321343,1.0258214656626417,0.1823424769464965
sig_logM,0.2,,
Mh_0,11.728590858330005,2.3615978121184296,2.619492288493185
sat_frac,0.020386935372341593,0.007653949523051597,0.0077674449403488735
bias_gal,6.930736633401981,0.22690521583658008,0.3676303779884291
