,bestfit_value,bestfit_lower_err,bestfit_upper_err
Mh_min,11.426838949951824,0.0618373489608981,0.0188391166810024
Mh_1,12.40598862268094,0.1236567636939618,0.0447218499293882
alpha,0.5623714088713802,0.0488599619777988,0.082149911886827
sig_logM,0.2,,
Mh_0,11.728551353237513,2.393979140407411,2.333988605946335
sat_frac,0.1551932021685941,0.010976130877454804,0.016473440688096447
bias_gal,2.12195737022838,0.03426335669402647,0.030743643457475933
