,bestfit_value,bestfit_lower_err,bestfit_upper_err
Mh_min,11.288958338085225,0.1081635240137295,0.0574255960579357
Mh_1,12.682414122766914,0.5876787215855188,1.523077657865333
alpha,0.3197034564324326,0.2127899380008315,1.1140204027739862
sig_logM,0.2,,
Mh_0,11.938634733302855,2.7466358284049943,3.457539019977653
sat_frac,0.003254955383400331,4.786924008003423e-06,0.0036514653630989966
bias_gal,8.372380481690954,0.32347195382804905,0.49782802035218765
