,bestfit_value,bestfit_lower_err,bestfit_upper_err
Mh_min,11.863769476899623,0.0273778351546472,0.038137031318076
Mh_1,12.946363853941634,0.1024656901925862,0.1576197383547537
alpha,0.7479081963811834,0.3352668394640573,0.2088795432054074
sig_logM,0.2,,
Mh_0,12.139236528995642,2.3778739245463654,2.4197910011496124
sat_frac,0.050398747237424026,0.005051150588995308,0.0065717719145003475
bias_gal,4.238085734564467,0.06427460087057213,0.08394167573962275
