,bestfit_value,bestfit_lower_err,bestfit_upper_err
Mh_min,11.667257271857835,0.0915585359450297,0.1191027073269292
Mh_1,12.856083486017518,0.1462499009724158,0.2480464417547665
alpha,0.6718334241453032,0.1194611414781242,0.0993915091722064
sig_logM,0.2,,
Mh_0,12.070623449373315,2.411149924739036,2.4885152957336225
sat_frac,0.15655897759594273,0.024646478904800456,0.02657979129678842
bias_gal,1.253140769830173,0.03599030398797032,0.04650215082835896
