,bestfit_value,bestfit_lower_err,bestfit_upper_err
Mh_min,11.743533299868902,0.0446354370621335,0.0425297230321408
Mh_1,12.759289321188184,0.1337221982505827,0.0999729419693533
alpha,0.7684268890285876,0.2126735791254729,0.294419695747283
sig_logM,0.2,,
Mh_0,11.99705988410302,2.4016288706704425,2.375979435896708
sat_frac,0.06449772417952727,0.011089135145113081,0.010912287137868723
bias_gal,3.9809502148802594,0.08392221726499871,0.0904595050743997
