,bestfit_value,bestfit_lower_err,bestfit_upper_err
Mh_min,11.855983305004754,0.0750455650455101,0.0594661696601939
Mh_1,12.901100434633843,0.1028680587366519,0.2023125893349693
alpha,0.6251299497914743,0.2612958464520559,0.0842597481260081
sig_logM,0.2,,
Mh_0,12.10483633032172,2.378179724639855,2.4537575678945767
sat_frac,0.17697513941729032,0.020826303038040728,0.020533052220986725
bias_gal,1.653416918164943,0.045559198613726926,0.04759115082272225
