,bestfit_value,bestfit_lower_err,bestfit_upper_err
Mh_min,11.8512934235806,0.0401822484151566,0.0649215219650685
Mh_1,12.802799763551766,0.0732389952657808,0.1471482057611375
alpha,0.8396769767922125,0.1633220622767573,0.1160504679495229
sig_logM,0.2,,
Mh_0,12.030127820299342,2.3556616364019933,2.411832636378464
sat_frac,0.1293141651816628,0.017073453092093974,0.015553078218088268
bias_gal,2.607553542092173,0.05112668081933025,0.06270273445342633
