,bestfit_value,bestfit_lower_err,bestfit_upper_err
Mh_min,11.11746521755132,0.0594578436521597,0.0936904738334636
Mh_1,12.276179699232896,0.0774936711060512,0.1635606068082395
alpha,0.7901535546964942,0.0151955115095876,0.0167944936810389
sig_logM,0.2,,
Mh_0,11.629896571417,2.3588951900405988,2.4243060611742617
sat_frac,0.18880913492946366,0.021071754974519574,0.016755520173416638
bias_gal,1.1041137768563143,0.011994832983547976,0.015107681893606228
