,bestfit_value,bestfit_lower_err,bestfit_upper_err
Mh_min,11.10629309989176,0.0249630437565198,0.0698694445877041
Mh_1,12.154648095683186,0.0348465516729259,0.1105270538673721
alpha,0.8507946304827766,0.0296086729149407,0.0287351109766897
sig_logM,0.2,,
Mh_0,11.53753255271922,2.3264833792714237,2.3840005609392025
sat_frac,0.15915997500403367,0.011926835215224196,0.01049966355405918
bias_gal,1.5743497920171172,0.01630668534833557,0.02148596606154496
