,bestfit_value,bestfit_lower_err,bestfit_upper_err
Mh_min,11.364313676118243,0.063723010048843,0.0679850407273985
Mh_1,12.400479930781868,0.288913364713089,1.7954347760197005
alpha,0.9836246676604886,0.5995868513217798,0.6218159618149667
sig_logM,0.2,,
Mh_0,11.724364747394219,2.5195741571819474,3.664530429774972
sat_frac,0.005888645459349372,8.650398270542847e-05,0.008572773287700182
bias_gal,8.758958821115046,0.3039561336752943,0.4200305155405193
