,bestfit_value,bestfit_lower_err,bestfit_upper_err
Mh_min,12.03446881433075,0.0564392434149212,0.0625312636089514
Mh_1,13.372131297381566,0.4070279603066069,1.5111792114279332
alpha,0.916690395196616,0.494595363921546,0.7394022416833007
sig_logM,0.2,,
Mh_0,12.462819786009991,2.609341249833021,3.448496200685229
sat_frac,0.004288531918576422,3.0255096985036807e-05,0.007245487809057417
bias_gal,6.548067968114246,0.20577856085436785,0.2906292808433095
