,bestfit_value,bestfit_lower_err,bestfit_upper_err
Mh_min,12.040424763670488,0.0504172966277849,0.0655974796269021
Mh_1,13.45817944061884,0.1128614690331915,0.1031027301241156
alpha,0.5023177963093863,0.0847098664360729,0.1249836196117913
sig_logM,0.2,,
Mh_0,12.528216374870318,2.3857747164652254,2.3783580748943276
sat_frac,0.06434056840647238,0.009280608551267805,0.010166675204840492
bias_gal,2.2147791189843,0.05249768782313691,0.06157647598443239
