,bestfit_value,bestfit_lower_err,bestfit_upper_err
Mh_min,12.383263299819223,0.0623924013649208,0.0487518138288081
Mh_1,13.586226427355214,0.2174302428829566,0.1555744863779651
alpha,0.9296741067037928,0.3028712502279352,0.3896256213389164
sig_logM,0.2,,
Mh_0,12.625532084789963,2.465246984591047,2.4182366096472534
sat_frac,0.041078397214435104,0.006948574548805216,0.008000591120633165
bias_gal,3.3664134895520337,0.08513430395831101,0.09712038612125928
