,bestfit_value,bestfit_lower_err,bestfit_upper_err
Mh_min,11.729890963994665,0.0444322762737776,0.0599079410176646
Mh_1,12.874970143355016,0.2818652021021961,0.1144394432157547
alpha,0.7860248815929466,0.5099696809062911,0.6572919223564481
sig_logM,0.2,,
Mh_0,12.084977308949814,2.514217553597669,2.3869739768439735
sat_frac,0.02030986849267814,0.006816870857773227,0.007360251816169994
bias_gal,5.4964814856368065,0.14111095386418437,0.18162441974931376
