,bestfit_value,bestfit_lower_err,bestfit_upper_err
Mh_min,11.372349943109926,0.0564332258106947,0.0356218652289914
Mh_1,12.375605796029229,0.1806567493984658,0.1215879339004892
alpha,0.8142416120240066,0.3756422230802181,0.6138962595602664
sig_logM,0.2,,
Mh_0,11.705460404982215,2.4372991295428337,2.3924068297643717
sat_frac,0.025096882855558847,0.005919509895902703,0.006301412358793095
bias_gal,6.041298488427823,0.1455174266650534,0.15586379164651376
