,bestfit_value,bestfit_lower_err,bestfit_upper_err
Mh_min,11.643379899058392,0.0762167301143801,0.0563912362242948
Mh_1,12.8909567932416,0.146489181864764,0.1652534569953427
alpha,0.4472111172956477,0.2517664916778342,0.2077271509249199
sig_logM,0.2,,
Mh_0,12.097127162863615,2.4113317782172206,2.42559262731646
sat_frac,0.10907315391774411,0.014438638438451043,0.014437514283124897
bias_gal,1.8582295751839664,0.04446023766434282,0.06041643683241937
