,bestfit_value,bestfit_lower_err,bestfit_upper_err
Mh_min,11.897857886059535,0.0897937677368023,0.0960023217047023
Mh_1,13.457218109593056,0.1748417639099315,0.2098491052851461
alpha,0.3736093987462368,0.1806529924745522,0.2253041336824225
sig_logM,0.2,,
Mh_0,12.527485763290723,2.432879740571548,2.459485320016711
sat_frac,0.11000882710708479,0.016238925978517255,0.014653940140668134
bias_gal,1.0674545823732497,0.03439251966999968,0.03631895496668314
