,bestfit_value,bestfit_lower_err,bestfit_upper_err
Mh_min,11.447510265963926,0.0352847120557324,0.028272108462195
Mh_1,12.513949053454466,0.1033952333231962,0.0501173683024482
alpha,0.5189749165086874,0.1088556340276897,0.1176603675503127
sig_logM,0.2,,
Mh_0,11.810601280625395,2.378580377325629,2.3380891999098603
sat_frac,0.08074539890501264,0.013365882457250303,0.011345155190092063
bias_gal,3.4068864977686553,0.044173348408458324,0.06813277718922706
