,bestfit_value,bestfit_lower_err,bestfit_upper_err
Mh_min,11.82261528526167,0.0709360009081461,0.1062941135846067
Mh_1,12.917956975817512,0.1189398079885393,0.1282945480510466
alpha,1.1279123024172746,0.0690983189234857,0.0490742499801086
sig_logM,0.2,,
Mh_0,12.11764730162131,2.39039425407129,2.3975038565187954
sat_frac,0.10258549020600849,0.022501623603493087,0.017119182694273746
bias_gal,2.0830587571051193,0.04676954767606967,0.09454506707069843
