,bestfit_value,bestfit_lower_err,bestfit_upper_err
Mh_min,11.885380984176232,0.1344486082461458,0.1590830144878214
Mh_1,13.014692100717255,0.1684420526723045,0.2483479245530926
alpha,1.046762804297157,0.0590577647918879,0.0738177658369347
sig_logM,0.2,,
Mh_0,12.191165996545113,2.4280159600309514,2.4887444226603503
sat_frac,0.17723266959393022,0.057777066556100445,0.03191366755156594
bias_gal,1.4498413500575844,0.03953235469407357,0.07438016072227849
