,bestfit_value,bestfit_lower_err,bestfit_upper_err
Mh_min,11.464421444734128,0.0434888269880389,0.0497068078062596
Mh_1,12.296848109826284,0.0771835138339191,0.0927846718108078
alpha,1.9383261597136052,0.1092366274753764,0.061619624390198
sig_logM,0.2,,
Mh_0,11.645604563467977,2.3586594705137784,2.3705163505762137
sat_frac,0.01889355211871346,0.004137571504389861,0.004262229572719458
bias_gal,6.377397898185528,0.15135395373047977,0.17741797859162567
