,bestfit_value,bestfit_lower_err,bestfit_upper_err
Mh_min,12.142722520315976,0.029392604252477,0.0751810773340277
Mh_1,13.389295091297935,0.3239911938566511,0.9612971993374728
alpha,0.9691425219161912,0.5455087366881052,0.5243031551198818
sig_logM,0.2,,
Mh_0,12.475864269386431,2.546233307331055,3.0305858714964793
sat_frac,0.01394198579983416,0.00556294718375803,0.01380155678116338
bias_gal,4.925642526078789,0.13161620545124286,0.1799957109490622
