,bestfit_value,bestfit_lower_err,bestfit_upper_err
Mh_min,11.14129183270752,0.0231493074310424,0.0174477476438141
Mh_1,12.154094684778252,0.0351951581227432,0.0348560003954272
alpha,0.5659441293207603,0.075874114477652,0.0427584593642368
sig_logM,0.2,,
Mh_0,11.53711196043147,2.3267483201732846,2.3264905603005244
sat_frac,0.1448663934435643,0.008000369176261596,0.005706511614691517
bias_gal,1.8723247997323573,0.01518497957646825,0.0180613089792514
