# file_type = Angular scales for auto-correlation function [deg]; zmin = 1.0; zmax = 1.5; N_SMbins = 6; logSM_bins = [8.0, 8.5, 9.0, 9.5, 10.0, 10.5, 12.0, nan]; N_thetabins = 14; N_patches = 20; theta_lim = [4e-05, 0.2]; Area = COSMOS-Web_FullSurvey; RR_pairs = [322301.0, 1082249.0, 3649245.0, 12326107.0, 41459410.0, 138765652.0, 461537502.0, 1517129243.0, 4916345321.0, 15762992152.0, 50386950597.0, 159542013733.0, 490627194641.0, 1427455813928.0]
7.198384738820587446e-05 1.143394435301685699e-04 1.931604954876670640e-04 3.460748612371787212e-04 6.528801480660473755e-04 1.196990946437445115e-03 2.202404465903256767e-03 4.056084617084798789e-03 7.463737970131120204e-03 1.372846297249851084e-02 2.520981409520115651e-02 4.628604130677669432e-02 8.494304641182037763e-02 1.556156296886306023e-01
7.075127663156825255e-05 1.158241818979452681e-04 1.936932850788956743e-04 3.456809264544572695e-04 6.533864001198694694e-04 1.195805403390734750e-03 2.201304237077773059e-03 4.054434235933801998e-03 7.459146139482264112e-03 1.372943332048714472e-02 2.521015952315014755e-02 4.627832511463895321e-02 8.492849725688077223e-02 1.555907332756214789e-01
5.422081770695537590e-05 1.202183710051324384e-04 1.932598099070552270e-04 3.461394753777569350e-04 6.496221111963644892e-04 1.190615765829611651e-03 2.194985313735429988e-03 4.054185800889192719e-03 7.441054008739737130e-03 1.371671031758343352e-02 2.519318350219446057e-02 4.627532459559304673e-02 8.493539840534869434e-02 1.556195458509909979e-01
5.422081770695537590e-05 1.255472384107242910e-04 1.967881257648066231e-04 3.479646467710649049e-04 6.497821966822098054e-04 1.191432235643059183e-03 2.171808591945657320e-03 4.046359287980525951e-03 7.431993102084781186e-03 1.368890043739423926e-02 2.518178422921819523e-02 4.628240956613553087e-02 8.490140740561107069e-02 1.556028413264532451e-01
5.422081770695537590e-05 1.220992017910198181e-04 1.940699024650951684e-04 3.501235507102727759e-04 6.491430837904809846e-04 1.182643209978889026e-03 2.157570803511182651e-03 4.040163177076217665e-03 7.427718221089204056e-03 1.370356213213830276e-02 2.518944949824774085e-02 4.629979495877076245e-02 8.486180227146992994e-02 1.553934083811043532e-01
5.422081770695537590e-05 1.258202751060260520e-04 2.005641765268660138e-04 3.532835482440250196e-04 6.299480747587188215e-04 1.174519346688942699e-03 2.211609012579714411e-03 4.035478101370591070e-03 7.399960765875485992e-03 1.368546138274734369e-02 2.508882258162145260e-02 4.619105359603215694e-02 8.481614061676168159e-02 1.552534796566384656e-01
