# file_type = Number density of galaxies and 1sigma uncertainty [Mpc^-3]; zmin = 3.0; zmax = 4.0; N_SMbins = 5; logSM_bins = [8.5, 9.0, 9.5, 10.0, 10.5, 12.0, nan, nan]; N_thetabins = 12; N_patches = 20; theta_lim = [4e-05, 0.2]; Area = COSMOS-Web_FullSurvey; RR_pairs = [424675.0, 1747942.0, 7232450.0, 29832076.0, 122312004.0, 497594352.0, 1993464373.0, 7836169695.0, 30459327200.0, 117755667101.0, 441549959512.0, 1550613850714.0]
2.612505268199066030e-03 4.211733858063754004e-04
1.341414212406384556e-03 2.507902629997907037e-04
6.607180214569276233e-04 1.424592584652828399e-04
3.068646834052494456e-04 7.598416034892544510e-05
1.121973998700443267e-04 3.186698775680515738e-05
