# file_type = 1sigma uncertainties of auto-correlation function; zmin = 3.0; zmax = 4.0; N_SMbins = 5; logSM_bins = [8.5, 9.0, 9.5, 10.0, 10.5, 12.0, nan, nan]; N_thetabins = 12; N_patches = 20; theta_lim = [4e-05, 0.2]; Area = COSMOS-Web_FullSurvey; RR_pairs = [424675.0, 1747942.0, 7232450.0, 29832076.0, 122312004.0, 497594352.0, 1993464373.0, 7836169695.0, 30459327200.0, 117755667101.0, 441549959512.0, 1550613850714.0]
2.886475169502913385e-01 5.658539931294130909e-01 2.784371992207179680e-01 7.436560164058908518e-02 3.514551969360410477e-02 2.315174767712663631e-02 1.398256910430945021e-02 1.031456043716252532e-02 9.362358601595828153e-03 7.989832186859554403e-03 4.757752703214573886e-03 2.477079672823704823e-03
5.178443536190503738e-02 1.231461537554786823e+00 6.571102187763944169e-01 1.700234214568216995e-01 7.604172100930198241e-02 3.295277133258815716e-02 2.548185028092876669e-02 1.757881298958304667e-02 1.558117733991865213e-02 1.184113275153775985e-02 6.646664460303886197e-03 3.161472284705903191e-03
8.918096467963905483e-02 2.705361124042621856e+00 1.374167173928377172e+00 4.502054259626438459e-01 1.929486736497703359e-01 7.378585816230227856e-02 4.430135269867554321e-02 1.735861621596406640e-02 1.700190456213355669e-02 1.278744350647193287e-02 8.197886494568238508e-03 4.700461203716110349e-03
1.223043588394891329e-01 6.000656447087148848e+00 3.213399712742670999e+00 9.063548972964384776e-01 4.072755456237697191e-01 1.898666376931920363e-01 8.353645192681197207e-02 2.836241669955797545e-02 2.113797734573965789e-02 2.054039837803174964e-02 1.018015219918248782e-02 7.702364547555109499e-03
2.387484505440964078e-01 2.711004975658034510e+01 1.112995338702088866e+01 3.206227503367566900e+00 1.327579621638012020e+00 4.164702662873330241e-01 1.870802089774534493e-01 6.361333637279699416e-02 5.791755148436144446e-02 3.613310806707658446e-02 1.490398967574467839e-02 1.279861079748949651e-02
