# file_type = Angular scales for auto-correlation function [deg]; zmin = 6.0; zmax = 8.0; N_SMbins = 3; logSM_bins = [8.7, 9.0, 9.3, 12.0, nan, nan, nan, nan]; N_thetabins = 10; N_patches = 20; theta_lim = [4e-05, 0.2]; Area = COSMOS-Web_FullSurvey; RR_pairs = [608106.0, 3324051.0, 18274756.0, 99609721.0, 537327033.0, 2837336112.0, 14614315159.0, 74265063566.0, 368621697565.0, 1689870026041.0]
9.029162643691635774e-05 1.596409875034484618e-04 3.504165329902796653e-04 8.552763497581315029e-04 1.991895949665755793e-03 4.805207258906622411e-03 1.127454250053791865e-02 2.667175782605359438e-02 6.197614683526155716e-02 1.443002665669613493e-01
6.123623648255462949e-05 1.673854996430823442e-04 3.560848705205423167e-04 9.152545328848782618e-04 2.009883610988934428e-03 4.714008619495875171e-03 1.114934499807314350e-02 2.656851032233230672e-02 6.185333435272994534e-02 1.438845860421499034e-01
6.123623648255462949e-05 1.435177086520112192e-04 4.786102661891559768e-04 8.099340476982623332e-04 2.186494811133041141e-03 4.307707525668908605e-03 1.138901392425309585e-02 2.624144575243541819e-02 6.207542349025767930e-02 1.435238382329098172e-01
