# file_type = 1sigma uncertainties of auto-correlation function; zmin = 8.0; zmax = 10.5; N_SMbins = 2; logSM_bins = [8.7, 9.0, 12.0, nan, nan, nan, nan, nan]; N_thetabins = 13; N_patches = 9; theta_lim = [4e-05, 0.2]; Area = COSMOS-Web_FullSurvey; RR_pairs = [366900.0, 1353756.0, 5015349.0, 18595071.0, 68504449.0, 251084692.0, 910828944.0, 3252048088.0, 11459763322.0, 39995746416.0, 139262015999.0, 468760507143.0, 1486881751957.0]
1.603591857469249260e-01 1.349262589163162107e-01 9.614179392410322933e+00 3.820956884404087817e-02 9.348262516902348107e-01 6.238360238291547066e-01 1.983542223768726409e-01 1.561922308961215256e-01 1.058761537869569030e-01 5.034404808804382458e-02 3.979783734195521672e-02 2.673038898970322985e-02 1.000855873541677508e-02
2.655364277545984586e-01 1.415797915346473090e-01 5.402683608258283954e+01 5.870482925185149109e-02 2.748337362592312080e-02 2.159192105499954994e+00 2.931605653653387988e-01 2.346183254640591409e-01 1.490606710584524985e-01 7.482441853034604851e-02 4.334993618493356016e-02 2.815833455166418670e-02 1.717005523127326100e-02
