# file_type = 1sigma uncertainties of auto-correlation function; zmin = 6.0; zmax = 8.0; N_SMbins = 3; logSM_bins = [8.7, 9.0, 9.3, 12.0, nan, nan, nan, nan]; N_thetabins = 10; N_patches = 20; theta_lim = [4e-05, 0.2]; Area = COSMOS-Web_FullSurvey; RR_pairs = [608106.0, 3324051.0, 18274756.0, 99609721.0, 537327033.0, 2837336112.0, 14614315159.0, 74265063566.0, 368621697565.0, 1689870026041.0]
1.032762216275132339e+01 4.594247728020050658e+00 1.380945369960304481e+00 3.913602751688284309e-01 1.448296705815375618e-01 7.700220788150519136e-02 2.506610879712020679e-02 1.373269800501531954e-02 8.923482351730183115e-03 1.009428642183399921e-02
1.160173308959859401e-01 6.490451383292323406e+00 3.304216910159765597e+00 6.438961695926567197e-01 2.567956808541518310e-01 1.086236525074515957e-01 5.724885748372950806e-02 2.818903467486308032e-02 2.102632126171850163e-02 1.120006969191225492e-02
1.636946309164217517e-01 1.034623285410905535e-01 7.254491487974954467e+00 1.954438439271889649e+00 7.735486048444748519e-01 2.073309983252818733e-01 1.107326911242348388e-01 3.834855961813902342e-02 2.842997542140390799e-02 1.456601888369652570e-02
